Well_ID,State,District,Block,Village,Latitude,Longitude,Year,pH,EC,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,WQI,Water Quality Classification
W212552074151301,Maharashtra,Nandurbar,nandurbar,ghuli,74.25361111,21.43111111,2022,7.61,7.614805364711073,5.596568390349052,6.071891796220597,5.00930107108312,3.775057150354989,6.733401891837359,5.483551344789026,4.087655574071304,4.107589788972121,0.5306282510621704,0.3435897043900769,6.8001700683022,462.07004,Unsuitable for Drinking
W231606088192801,West Bengal,Barddhaman,kalna i,dhatrigram,23.2686,88.3247,2019,8.19,6.815639990074331,5.641907070938114,5.0106352940962555,2.302585092994046,2.0794415416798357,5.442417710521793,3.5553480614894135,3.58351893845611,4.584967478670572,2.302585092994046,0.3506568716131694,6.238324625039508,225.83566,Very Poor yet Drinkable
W212032074101801,Maharashtra,Nandurbar,nandurbar,dekhwad,74.17166667,21.34222222,2022,7.72,6.6823591926146335,5.836855428880563,4.1713056033582285,4.146304301152812,3.735285826928092,5.62040086571715,3.8522730010223722,3.686376323895818,4.581901559048737,0.262364264467491,0.37156355643248307,6.406879986069314,235.24848,Very Poor yet Drinkable
W231215088224001,West Bengal,Barddhaman,kalna i,purba sahapur,23.2044,88.3778,2019,8.09,6.8885724595653635,5.147494476813453,5.5053315359323625,2.4849066497880004,2.833213344056216,6.018593214496234,3.044522437723423,4.477336814478207,3.828641396489095,0.6931471805599453,0.5306282510621704,6.274762021241939,234.01226,Very Poor yet Drinkable
W211252073580401,Maharashtra,Nandurbar,nawapur,bhardu,73.96777778,21.21444444,2022,7.88,6.310645286619134,5.800606659291741,3.597312260588446,3.095577608523707,1.2809338454620642,5.442417710521793,3.763522997109702,3.4468078929142076,3.711130063048756,1.7404661748405046,0.3293037471426004,5.971261839790462,159.38672,Poor
W233113087271401,West Bengal,Barddhaman,kanksa,domra,23.5203,87.4539,2019,8.06,6.327936783729195,5.4510384535657,4.31748811353631,0.0,2.1972245773362196,4.836281906951478,3.367295829986474,2.6390573296152584,4.356708826689592,1.3862943611198906,0.0,5.84354441703136,147.82684,Poor
W233000087270001,West Bengal,Barddhaman,kanksa,kanksa,23.4806,87.4525,2019,7.57,4.553876891600541,3.6375861597263857,2.4849066497880004,0.0,0.0,3.258096538021482,1.6094379124341003,1.6094379124341003,2.302585092994046,1.0986122886681098,0.11332868530700317,3.9512437185814275,23.96898,Excellent
W213040074331701,Maharashtra,Nandurbar,shahada,kahatool,74.55472222,21.51111111,2022,7.91,6.665683717782408,5.871836059652451,4.225372824628505,3.7819143200811256,3.3843902633457743,5.5254529391317835,3.8088822465086327,3.5553480614894135,4.302712827954156,1.410986973710262,0.5364933705145685,6.030685260261263,202.56344,Very Poor yet Drinkable
W233237087242401,West Bengal,Barddhaman,kanksa,kuldiha,23.5436,87.4067,2019,8.89,6.163314804034641,4.709530201312334,4.31748811353631,1.791759469228055,2.1972245773362196,4.912654885736052,3.6635616461296463,2.3978952727983707,3.8501476017100584,2.4849066497880004,0.0,5.6131281063880705,117.31046,Poor
W195400073490001,Maharashtra,Nashik,nashik,deolali,73.81666667,19.9,2022,7.81,6.6547966425887415,6.059356813150901,3.7727609380946383,3.720862499966987,2.163323025660538,5.860786223465865,4.044804116661965,3.9512437185814275,3.754198920234579,1.2809338454620642,0.35767444427181594,5.883322388488279,193.69084,Poor
W233238088085901,West Bengal,Barddhaman,katwa ii,nandigram,23.5439,88.1497,2019,8.02,5.955837369464831,5.337538079701318,3.258096538021482,0.0,0.0,4.61512051684126,3.1354942159291497,2.4849066497880004,3.7376696182833684,1.6094379124341003,0.0,5.442417710521793,101.78028,Poor
W200005074353001,Maharashtra,Nashik,yevla,andarsul,74.59166667,20.00138889,2022,7.6,7.259819610363186,5.905634290502789,5.241217774507464,4.669083511731744,4.463606621666305,6.246106765481563,4.44500143383527,4.318820558770089,4.404277243608702,0.5877866649021191,0.412109650826833,6.498282149476434,341.0087,Unsuitable for Drinking
W234514088013001,West Bengal,Barddhaman,ketugram i,hat moregram,23.7539,88.025,2019,8.02,6.175867270105761,4.859812404361672,4.532599493153256,2.1972245773362196,2.995732273553991,4.983606621708336,3.4965075614664802,2.833213344056216,3.8918202981106265,2.1972245773362196,0.07696104113612832,5.713732805509369,126.82528,Poor
W201530074141501,Maharashtra,Nashik,chandvad,chandwad,74.2375,20.25833333,2022,7.36,7.195187320178709,5.905634290502789,4.770684624465665,4.390738575275903,4.42484663185681,5.955837369464831,4.144720769547168,4.041295341132285,4.580877493419047,2.6741486494265287,0.2851789422336624,6.104793232414985,290.30154,Very Poor yet Drinkable
W230812087434901,West Bengal,Barddhaman,khandaghosh,bowaichandi,23.1367,87.7303,2019,7.95,5.8998973535824915,4.30406509320417,4.219507705176107,3.1780538303479458,2.1972245773362196,4.983606621708336,3.2188758248682006,3.091042453358316,2.9444389791664403,1.0986122886681098,0.0,5.3471075307174685,91.1643,Good
W201015073590001,Maharashtra,Nashik,niphad,pimpalgaon baswant,73.98333333,20.17083333,2022,7.58,6.934397209928558,5.450609176890295,4.455509411433685,5.042133961155627,3.912023005428146,5.929589143389895,4.264087336809195,3.903990833730882,4.11414718951828,0.7419373447293773,0.3920420877760237,6.519147287940395,275.03182,Very Poor yet Drinkable
W231300087400001,West Bengal,Barddhaman,khandaghosh,metedanga,23.2167,87.6547,2019,7.93,5.872117789475416,5.0369526024136295,3.4965075614664802,2.833213344056216,0.0,4.948759890378168,3.367295829986474,2.8903717578961645,2.8903717578961645,0.6931471805599453,0.8285518175661483,5.327876168789581,91.39102,Good
W195000074000001,Maharashtra,Nashik,sinnar,sinnar,74.0,19.83333333,2022,7.79,7.546446273746024,6.332213340496455,5.241217774507464,4.950885289690482,4.432006566978902,6.246106765481563,4.3463994570307305,4.382026634673881,4.906015244966153,4.546481189639412,0.4762341789963716,7.355641102974253,551.88166,Unsuitable for Drinking
W233118087221501,West Bengal,Barddhaman,kulti,arrahgram,23.5217,87.3711,2019,8.03,6.07073772800249,4.859812404361672,4.276666119016055,1.6094379124341003,2.302585092994046,5.081404364984463,3.7612001156935624,2.6390573296152584,2.995732273553991,1.3862943611198906,0.0,5.484796933490655,107.35442,Poor
W200415074053001,Maharashtra,Nashik,niphad,raslapur,74.08333333,20.06694444,2022,7.67,7.6787889981991535,6.059356813150901,5.843254519942795,4.933754249760298,3.6609942506244004,6.133398042996649,4.175924549214524,4.302712827954156,5.340897814083155,3.616308761279101,0.4700036292457356,6.453624998892692,444.69478,Unsuitable for Drinking
W234409086485301,West Bengal,Barddhaman,kulti,barakar,23.7422,86.815,2019,7.9,6.8966943316227125,5.820082930352362,4.859812404361672,3.367295829986474,3.295836866004329,5.602118820879701,3.8918202981106265,3.6109179126442243,4.624972813284271,3.6635616461296463,0.7227059828014898,6.415096959171596,259.1856,Very Poor yet Drinkable
W195715073313001,Maharashtra,Nashik,nashik,trimbakeswar,73.525,19.95416667,2022,7.87,6.1452580202873985,5.310245937413311,3.7727609380946383,3.214867803470662,1.7749523509116738,5.14166355650266,3.8522730010223722,2.667228206581955,3.3945083935113587,2.6741486494265287,0.1988508587451652,6.827629234502852,215.57698,Very Poor yet Drinkable
W234409086485301,West Bengal,Barddhaman,kulti,barakar,23.745,86.8147,2019,8.06,6.51471269087253,5.7430031878094825,3.9318256327243257,0.0,2.8903717578961645,5.198497031265826,3.6109179126442243,3.1354942159291497,4.343805421853684,2.0794415416798357,0.6678293725756554,5.988961416889864,175.55984,Poor
W201200073490001,Maharashtra,Nashik,dindori,dindori,73.81666667,20.2,2022,7.52,6.709060408070237,5.339939041238856,4.1713056033582285,4.398146016553765,3.9721769282478934,5.707110264748875,4.044804116661965,3.686376323895818,3.3141860046725258,0.4054651081081644,0.22314355131420976,7.227662498728654,336.60848,Unsuitable for Drinking
W234256086530101,West Bengal,Barddhaman,kulti,neamatpur b,23.7156,86.8836,2019,8.01,5.786897381366708,4.762173934797756,3.8501476017100584,1.0986122886681098,2.3978952727983707,4.61512051684126,3.1354942159291497,2.4849066497880004,3.1780538303479458,2.6390573296152584,0.6471032420585384,5.298317366548036,85.61814,Good
W194300074080001,Maharashtra,Nashik,sinnar,nandur shirgate,74.13333333,19.71666667,2022,8.06,6.834969509256484,5.6832395734248715,4.571613402459248,3.822098297900159,3.3638415951183864,5.564520407322694,3.933784497209659,3.520460802488973,4.209160236650682,1.9315214116032138,0.3220834991691133,6.240275845170769,230.35014,Very Poor yet Drinkable
W234358086495901,West Bengal,Barddhaman,kulti,sanasitala,23.7328,86.8331,2019,8.18,6.841615476477592,5.8888779583328805,4.736198448394496,2.302585092994046,2.8903717578961645,5.14166355650266,3.6109179126442243,2.995732273553991,4.836281906951478,2.70805020110221,0.9001613499442714,6.320768294250582,241.51652,Very Poor yet Drinkable
W201036073420001,Maharashtra,Nashik,dindori,nalegaon,73.7,20.17666667,2022,7.97,5.917548864157814,5.215479088239032,2.7212954278522306,3.4339872044851463,1.6486586255873816,5.170483995038151,3.6136169696133895,3.077312260546414,2.5572273113676265,0.7884573603642702,0.262364264467491,6.018593214496234,126.10748,Poor
W233148088011201,West Bengal,Barddhaman,mangolkot,koichor,23.53,88.02,2019,7.91,6.210600077024653,5.3706380281276624,3.58351893845611,3.044522437723423,1.6094379124341003,5.198497031265826,3.713572066704308,2.995732273553991,3.4011973816621555,1.3862943611198906,0.2151113796169455,5.645446897643238,126.76374,Poor
W201515073350601,Maharashtra,Nashik,peint,karanjali,73.585,20.25416667,2022,7.92,6.361647841071506,5.4240685718535975,3.8522730010223722,3.5263605246161616,3.250374491927572,5.442417710521793,3.716008121502189,3.484312288372662,3.214867803470662,1.9878743481543455,0.18232155679395465,6.345636360828596,183.72768,Poor
W232545088045601,West Bengal,Barddhaman,manteswar,maldanga,23.4292,88.0822,2019,8.11,5.929589143389895,5.3706380281276624,3.091042453358316,0.0,0.0,4.836281906951478,2.9444389791664403,2.995732273553991,3.58351893845611,1.3862943611198906,0.048790164169432,5.429345628954441,100.08554,Poor
W200600073230001,Maharashtra,Nashik,peint,harsul,73.38333333,20.1,2022,8.05,6.095599311839989,5.215479088239032,3.597312260588446,3.1780538303479458,1.3609765531356006,5.198497031265826,3.4995332823830174,3.2308043957334744,2.91235066461494,0.7884573603642702,0.23901690047049992,6.546785410760524,176.32,Poor
W231107088052701,West Bengal,Barddhaman,memari i,dakshin radhakantapur,23.1853,88.0908,2019,8.03,5.973809611869261,5.147494476813453,2.70805020110221,3.5553480614894135,1.0986122886681098,4.875197323201151,3.1354942159291497,2.9444389791664403,3.367295829986474,0.6931471805599453,0.27002713721306015,5.41610040220442,101.06742,Poor
W200248073482801,Maharashtra,Nashik,nashik,mhasrul,73.80777778,20.03444444,2022,7.82,6.580500431410533,5.723911845951367,3.8522730010223722,3.391147045808654,3.586292865338835,5.583496308781699,3.8088822465086327,3.655839600035736,3.484312288372662,2.341805806147327,0.2776317365982795,6.939253946041508,274.76458,Very Poor yet Drinkable
W231004087592301,West Bengal,Barddhaman,memari i,pallagram,23.1678,87.99,2019,8.23,6.51471269087253,5.641907070938114,4.219507705176107,1.9459101490553132,3.044522437723423,5.351858133476067,4.04305126783455,2.8903717578961645,4.02535169073515,2.302585092994046,0.6729444732424258,6.0014148779611505,176.18722,Poor
W195300073270001,Maharashtra,Nashik,igatpuri,dahalewadi,73.45,19.88333333,2022,7.86,5.340897814083155,4.812184355372417,2.451005098112319,2.3702437414678603,1.1631508098056809,4.663439094112067,3.1354942159291497,2.580216829592325,2.1400661634962708,0.33647223662121295,0.16551443847757338,6.293419278846481,116.65614,Poor
W233454087130001,West Bengal,Barddhaman,ondal,andal gram,23.5817,87.2169,2019,7.98,6.208590026096629,4.948759890378168,4.060443010546419,3.2188758248682006,2.772588722239781,4.948759890378168,3.2188758248682006,2.995732273553991,3.8066624897703196,1.3862943611198906,0.09531017980432487,5.60947179518496,122.71972,Poor
W195320073414501,Maharashtra,Nashik,nashik,raigarh nagar,73.69583333,19.88888889,2022,7.62,6.9363427358340495,5.8188952817567055,5.07829394257007,3.295836866004329,2.4765384001174837,5.786897381366708,3.6136169696133895,4.062165663857866,4.430816798843313,1.4350845252893227,0.1988508587451652,5.869296913133774,224.21278,Very Poor yet Drinkable
W233545087094801,West Bengal,Barddhaman,ondal,babuisal,23.5961,87.1636,2019,8.09,5.8916442118257715,4.812184355372417,3.9318256327243257,1.791759469228055,2.0794415416798357,4.663439094112067,3.367295829986474,2.302585092994046,3.5263605246161616,1.9459101490553132,0.4574248470388754,5.3612921657094255,92.81926,Good
W201800074070001,Maharashtra,Nashik,chandvad,sogras,74.11666667,20.3,2022,7.71,7.29776828253138,5.905634290502789,5.183467524869095,4.8993312245375815,4.194189897191817,6.236369590203704,4.144720769547168,4.469350462845557,4.415219602029645,3.190476350346503,0.2468600779315258,6.553933404025811,352.37874,Unsuitable for Drinking
W233948087141801,West Bengal,Barddhaman,ondal,bankola,23.6636,87.2386,2019,7.76,5.799092654460526,4.59511985013459,3.784189633918261,2.772588722239781,2.4849066497880004,4.61512051684126,3.4339872044851463,1.9459101490553132,3.332204510175204,1.6094379124341003,0.039220713153281295,5.272999558563747,85.15864,Good
W194300073380001,Maharashtra,Nashik,igatpuri,khambale,73.63333333,19.71666667,2022,8.03,6.085865222529466,5.450609176890295,3.104586678466073,2.70805020110221,1.589235205116581,5.303304908059076,3.716008121502189,3.2308043957334744,2.533696813957432,0.9555114450274363,0.1988508587451652,6.577861357721047,181.23192,Poor
W233655087130401,West Bengal,Barddhaman,ondal,dakshin khanda,23.6153,87.2178,2019,7.9,7.261225091971921,5.855071922202427,5.313205979041787,3.044522437723423,4.912654885736052,5.846438775057725,3.970291913552122,3.970291913552122,4.844187086458591,4.30406509320417,0.039220713153281295,6.773080375655535,372.5486,Unsuitable for Drinking
W201537073303001,Maharashtra,Nashik,peint,peinth,73.50833333,20.26027778,2022,7.68,6.77044532801753,5.501666290534067,4.770684624465665,4.032469158504013,2.917770732084279,5.638354669333745,3.716008121502189,3.7999735016195233,4.102643365036796,2.631888840136646,0.29266961396282,6.194405391104672,217.49112,Very Poor yet Drinkable
W233509087115101,West Bengal,Barddhaman,ondal,dignata andal,23.5861,87.1975,2019,7.96,7.360739903058278,5.762051382780177,4.912654885736052,4.204692619390966,5.7899601708972535,5.817111159963204,3.8918202981106265,3.970291913552122,5.236441962829949,3.258096538021482,0.23111172096338664,6.9411900550683745,437.01944,Unsuitable for Drinking
W202127074274001,Maharashtra,Nashik,malegaon,savargaon,74.46111111,20.3575,2022,7.7,7.681099001536359,6.2051636395941925,5.6131281063880705,5.277604324950495,4.840242308167575,6.311734809152915,4.11251186617755,4.58700621536042,5.238036435663107,4.100989104940769,0.5247285289349821,6.855408798609928,509.3759,Unsuitable for Drinking
W232544088172701,West Bengal,Barddhaman,purbasthali i,chak bamangoria,23.4289,88.2908,2019,8.15,5.934894195619588,5.337538079701318,3.091042453358316,1.791759469228055,0.0,4.948759890378168,2.9444389791664403,3.1780538303479458,3.258096538021482,1.0986122886681098,0.0295588022415444,5.3981627015177525,98.7651,Good
W201215073404501,Maharashtra,Nashik,dindori,chachadgaon,73.67916667,20.20416667,2022,7.74,5.982423802455833,5.339939041238856,2.928523523860541,2.6026896854443837,3.4111477125153233,5.278114659230517,3.8522730010223722,3.0155349008501706,2.533696813957432,2.4849066497880004,0.3074846997479606,6.556778356158042,175.91156,Poor
W232800088204001,West Bengal,Barddhaman,purbasthali ii,chupi,23.4667,88.3444,2019,8.1,5.945420608606575,5.278114659230517,2.70805020110221,1.0986122886681098,0.0,4.795790545596741,3.1354942159291497,2.833213344056216,3.4339872044851463,1.6094379124341003,0.0,5.337538079701318,95.8084,Good
W200430073364501,Maharashtra,Nashik,nashik,dhundegaon,73.6125,20.0675,2022,7.9,6.107245580093692,5.396804313262691,2.7212954278522306,2.8507065015037334,2.740840023925201,5.111987788356544,3.6136169696133895,2.954910279033736,3.2068032436339315,0.7419373447293773,0.3220834991691133,6.654152520183219,190.8215,Poor
W232147088041801,West Bengal,Barddhaman,purbasthali ii,malamba,23.3631,88.0717,2019,8.11,5.998936561946683,5.147494476813453,2.9444389791664403,3.258096538021482,1.791759469228055,4.795790545596741,3.6635616461296463,1.9459101490553132,3.367295829986474,0.6931471805599453,0.0,5.424950017481403,102.83154,Poor
W195041074050001,Maharashtra,Nashik,sinnar,baragaon pimpri,74.08333333,19.84472222,2022,7.61,7.099201743553092,5.618950539139504,4.799914262780603,4.411585436915426,4.785823685681349,6.089044875446846,4.11251186617755,4.269697449699962,4.426043520090656,0.832909122935104,0.4510756193602166,7.298445101508147,420.35354,Unsuitable for Drinking
W230125087541601,West Bengal,Barddhaman,raina i,barpur (pashanda),23.0236,87.9044,2019,8.16,5.961005339623274,4.532599493153256,4.174387269895637,3.091042453358316,3.332204510175204,4.948759890378168,3.367295829986474,2.8903717578961645,3.1354942159291497,2.4849066497880004,0.11332868530700317,5.5053315359323625,103.67124,Poor
